sigma,iteration,model,rep,sample_size,mae,mse,rmse,r2,pearson_corr,params_source,loss_function
0.0,1,conformal_rf_split,continuous_pdv,10000,0.2950932881853642,0.16953151204371256,0.4117420455135868,0.8469331876251307,0.923011169628041,default,mse
0.0,2,conformal_rf_split,continuous_pdv,10000,0.29878948841049363,0.18205186347183314,0.42667536075080914,0.8347721835344487,0.915416933052082,default,mse
0.0,3,conformal_rf_split,continuous_pdv,10000,0.3105678451740025,0.18877723950955583,0.4344850279463676,0.8265863658813255,0.9128787724261314,default,mse
0.0,4,conformal_rf_split,continuous_pdv,10000,0.2968174440722035,0.16816901479518817,0.4100841557475589,0.8482021607981589,0.9218127054817777,default,mse
0.0,6,conformal_rf_split,continuous_pdv,10000,0.29825515220727594,0.1797714581115324,0.4239946439656194,0.832546536979272,0.9145244038339274,default,mse
0.0,7,conformal_rf_split,continuous_pdv,10000,0.30540052738809925,0.17672737455966125,0.4203895509639378,0.8533888513823737,0.927340366551737,default,mse
0.0,9,conformal_rf_split,continuous_pdv,10000,0.2762760923104948,0.1494424799010424,0.3865779092253493,0.8628701585220839,0.9299568280590582,default,mse
0.0,10,conformal_rf_split,continuous_pdv,10000,0.2856136430980822,0.15981184255266168,0.39976473400321555,0.8494274404309707,0.9226409583416393,default,mse
0.0,11,conformal_rf_split,continuous_pdv,10000,0.2805648963421777,0.15811911560691763,0.3976419439733661,0.8526002824940884,0.9251424072310402,default,mse
0.0,12,conformal_rf_split,continuous_pdv,10000,0.2988731918012344,0.18961461143069175,0.4354475989492786,0.8395459762257361,0.9180119968599105,default,mse
0.0,13,conformal_rf_split,continuous_pdv,10000,0.2897707246867944,0.1728474352924494,0.4157492456907762,0.8438626975680429,0.9203376323100552,default,mse
0.0,14,conformal_rf_split,continuous_pdv,10000,0.27092409862965544,0.14518415447705432,0.3810303852411961,0.8657939881612897,0.9312988873500189,default,mse
0.0,15,conformal_rf_split,continuous_pdv,10000,0.2862631696368012,0.16251736827835592,0.4031344295372896,0.8593501574085756,0.9277775213381283,default,mse
0.0,16,conformal_rf_split,continuous_pdv,10000,0.2845516660534069,0.16726022832725793,0.4089746059687055,0.8462783545310246,0.9228713902420942,default,mse
0.0,17,conformal_rf_split,continuous_pdv,10000,0.2846648781558345,0.16380071901053608,0.4047230151727674,0.8544412195836334,0.9260774426158089,default,mse
0.0,18,conformal_rf_split,continuous_pdv,10000,0.2764729199427835,0.13967154594505354,0.37372656574700913,0.8650043671404619,0.9304187164511757,default,mse
0.0,19,conformal_rf_split,continuous_pdv,10000,0.27208829993436545,0.14716372095598146,0.38361923955398985,0.8636322469319493,0.9308194575522167,default,mse
0.0,20,conformal_rf_split,continuous_pdv,10000,0.2727700814188439,0.14530878766676758,0.3811938977302333,0.8634274970720354,0.9310986362726545,default,mse
